"Plant_id";"Plant_sp";"Plot";"Month";"X";"Y";"Plant_sp_complete"
"86";"ROFF";"E";1;"721721.506";"4098331.444";"Rosmarinus_officinalis"
"87";"ROFF";"E";1;"721727.413";"4098334.868";"Rosmarinus_officinalis"
"88";"ROFF";"E";2;"721725.41";"4098322.138";"Rosmarinus_officinalis"
"88";"ROFF";"E";1;"721725.41";"4098322.138";"Rosmarinus_officinalis"
"90";"ROFF";"E";1;"721740.256";"4098323.944";"Rosmarinus_officinalis"
"90";"ROFF";"E";2;"721740.256";"4098323.944";"Rosmarinus_officinalis"
"91";"ROFF";"F";1;"721732.177";"4098170.72";"Rosmarinus_officinalis"
"91";"ROFF";"F";2;"721732.177";"4098170.72";"Rosmarinus_officinalis"
"92";"ROFF";"F";2;"721720.341";"4098169.968";"Rosmarinus_officinalis"
"93";"ROFF";"F";2;"721729.657";"4098179.435";"Rosmarinus_officinalis"
"93";"ROFF";"F";1;"721729.657";"4098179.435";"Rosmarinus_officinalis"
"94";"ROFF";"F";2;"721726.088";"4098169.526";"Rosmarinus_officinalis"
"95";"ROFF";"F";1;"721713.91";"4098177.277";"Rosmarinus_officinalis"
"95";"ROFF";"F";2;"721713.91";"4098177.277";"Rosmarinus_officinalis"
"96";"ROFF";"F";2;"721716.776";"4098191.653";"Rosmarinus_officinalis"
"96";"ROFF";"F";1;"721716.776";"4098191.653";"Rosmarinus_officinalis"
"97";"ROFF";"F";1;"721717.271";"4098184.358";"Rosmarinus_officinalis"
"98";"ROFF";"F";2;"721729.869";"4098189.342";"Rosmarinus_officinalis"
"98";"ROFF";"F";1;"721729.869";"4098189.342";"Rosmarinus_officinalis"
"99";"ROFF";"F";1;"721713.24";"4098186.945";"Rosmarinus_officinalis"
"99";"ROFF";"F";2;"721713.24";"4098186.945";"Rosmarinus_officinalis"
"Y";"SGEN";"A";1;"721892.512";"4099219.565";"Stauracanthus_genistoides"
